 x 	 y 	 u 	 v 	 m 
  0.8642 	 0.6667 	 -0.0001 	 0.0000 	 1.4561
  0.9259 	 0.6667 	 -0.0000 	 0.0000 	 0.4697
  0.0617 	 0.7037 	 0.0000 	 -0.0000 	 0.3504
  0.1235 	 0.7037 	 0.0001 	 -0.0000 	 1.2964
  0.1852 	 0.7037 	 0.0004 	 -0.0001 	 3.4586
  0.2469 	 0.7037 	 0.0008 	 -0.0001 	 7.0400
  0.3086 	 0.7037 	 0.0012 	 -0.0001 	 10.8258
  0.3704 	 0.7037 	 0.0014 	 0.0000 	 12.1522
  0.4321 	 0.7037 	 0.0010 	 0.0003 	 9.1275
  0.4938 	 0.7037 	 0.0001 	 0.0005 	 4.9053
  0.5556 	 0.7037 	 -0.0008 	 0.0005 	 8.6944
  0.6173 	 0.7037 	 -0.0013 	 0.0003 	 11.8814
  0.6790 	 0.7037 	 -0.0012 	 0.0000 	 11.0541
  0.7407 	 0.7037 	 -0.0009 	 -0.0000 	 7.7291
  0.8025 	 0.7037 	 -0.0005 	 -0.0000 	 4.2167
  0.8642 	 0.7037 	 -0.0002 	 -0.0000 	 1.8386
  0.9259 	 0.7037 	 -0.0001 	 -0.0000 	 0.6440
  0.0617 	 0.7407 	 0.0000 	 -0.0000 	 0.4076
  0.1235 	 0.7407 	 0.0001 	 -0.0000 	 1.4180
  0.1852 	 0.7407 	 0.0004 	 -0.0000 	 3.7512
  0.2469 	 0.7407 	 0.0008 	 -0.0001 	 7.7475
  0.3086 	 0.7407 	 0.0012 	 -0.0001 	 12.1916
  0.3704 	 0.7407 	 0.0014 	 -0.0000 	 13.8052
  0.4321 	 0.7407 	 0.0010 	 0.0001 	 10.0331
  0.4938 	 0.7407 	 0.0001 	 0.0003 	 3.2265
  0.5556 	 0.7407 	 -0.0008 	 0.0002 	 8.5254
  0.6173 	 0.7407 	 -0.0013 	 0.0001 	 13.0320
  0.6790 	 0.7407 	 -0.0012 	 -0.0001 	 12.5783
  0.7407 	 0.7407 	 -0.0009 	 -0.0001 	 8.8632
  0.8025 	 0.7407 	 -0.0005 	 -0.0000 	 4.8244
  0.8642 	 0.7407 	 -0.0002 	 -0.0000 	 2.1107
  0.9259 	 0.7407 	 -0.0001 	 -0.0000 	 0.7577
  0.0617 	 0.7778 	 0.0000 	 -0.0000 	 0.3421
  0.1235 	 0.7778 	 0.0001 	 -0.0000 	 1.2957
  0.1852 	 0.7778 	 0.0003 	 -0.0001 	 3.4063
  0.2469 	 0.7778 	 0.0006 	 -0.0001 	 6.7819
  0.3086 	 0.7778 	 0.0009 	 -0.0001 	 10.0260
  0.3704 	 0.7778 	 0.0010 	 -0.0001 	 10.8355
  0.4321 	 0.7778 	 0.0007 	 0.0001 	 7.6431
  0.4938 	 0.7778 	 0.0001 	 0.0003 	 2.6856
  0.5556 	 0.7778 	 -0.0006 	 0.0002 	 6.6307
  0.6173 	 0.7778 	 -0.0009 	 0.0001 	 10.2176
  0.6790 	 0.7778 	 -0.0009 	 -0.0001 	 10.1076
  0.7407 	 0.7778 	 -0.0007 	 -0.0001 	 7.4704
  0.8025 	 0.7778 	 -0.0004 	 -0.0001 	 4.2464
  0.8642 	 0.7778 	 -0.0002 	 -0.0000 	 1.9088
  0.9259 	 0.7778 	 -0.0001 	 -0.0000 	 0.6917
  0.0617 	 0.8148 	 0.0001 	 -0.0000 	 0.5232
  0.1235 	 0.8148 	 0.0002 	 -0.0000 	 1.6922
  0.1852 	 0.8148 	 0.0005 	 -0.0001 	 4.1531
  0.2469 	 0.8148 	 0.0009 	 -0.0001 	 8.0784
  0.3086 	 0.8148 	 0.0014 	 -0.0001 	 12.2979
  0.3704 	 0.8148 	 0.0016 	 -0.0001 	 13.7740
  0.4321 	 0.8148 	 0.0012 	 0.0001 	 10.0450
  0.4938 	 0.8148 	 0.0002 	 0.0003 	 3.0367
  0.5556 	 0.8148 	 -0.0009 	 0.0002 	 8.2360
  0.6173 	 0.8148 	 -0.0015 	 0.0000 	 12.9990
  0.6790 	 0.8148 	 -0.0015 	 -0.0001 	 12.8298
  0.7407 	 0.8148 	 -0.0011 	 -0.0001 	 9.3023
  0.8025 	 0.8148 	 -0.0006 	 -0.0001 	 5.2830
  0.8642 	 0.8148 	 -0.0003 	 -0.0000 	 2.4358
  0.9259 	 0.8148 	 -0.0001 	 -0.0000 	 0.9289
  0.0617 	 0.8519 	 0.0000 	 -0.0000 	 0.3995
  0.1235 	 0.8519 	 0.0001 	 -0.0000 	 1.4222
  0.1852 	 0.8519 	 0.0003 	 -0.0001 	 3.5864
  0.2469 	 0.8519 	 0.0005 	 -0.0001 	 6.9331
  0.3086 	 0.8519 	 0.0008 	 -0.0001 	 9.9828
  0.3704 	 0.8519 	 0.0008 	 -0.0001 	 10.5481
  0.4321 	 0.8519 	 0.0005 	 0.0001 	 7.2680
  0.4938 	 0.8519 	 0.0000 	 0.0002 	 2.4394
  0.5556 	 0.8519 	 -0.0004 	 0.0002 	 6.2349
  0.6173 	 0.8519 	 -0.0007 	 0.0000 	 9.8479
  0.6790 	 0.8519 	 -0.0007 	 -0.0001 	 9.9800
  0.7407 	 0.8519 	 -0.0006 	 -0.0001 	 7.5963
  0.8025 	 0.8519 	 -0.0003 	 -0.0001 	 4.4655
  0.8642 	 0.8519 	 -0.0002 	 -0.0000 	 2.0766
  0.9259 	 0.8519 	 -0.0001 	 -0.0000 	 0.7884
  0.0617 	 0.8889 	 0.0001 	 -0.0000 	 0.5630
  0.1235 	 0.8889 	 0.0002 	 -0.0000 	 1.8061
  0.1852 	 0.8889 	 0.0005 	 -0.0001 	 4.1886
  0.2469 	 0.8889 	 0.0009 	 -0.0001 	 7.6218
  0.3086 	 0.8889 	 0.0013 	 -0.0001 	 10.9889
  0.3704 	 0.8889 	 0.0014 	 -0.0001 	 11.9193
  0.4321 	 0.8889 	 0.0010 	 0.0001 	 8.5801
  0.4938 	 0.8889 	 0.0001 	 0.0003 	 2.9201
  0.5556 	 0.8889 	 -0.0008 	 0.0002 	 7.0989
  0.6173 	 0.8889 	 -0.0014 	 0.0000 	 11.2670
  0.6790 	 0.8889 	 -0.0014 	 -0.0001 	 11.3686
  0.7407 	 0.8889 	 -0.0010 	 -0.0002 	 8.5728
  0.8025 	 0.8889 	 -0.0006 	 -0.0001 	 5.1370
  0.8642 	 0.8889 	 -0.0003 	 -0.0001 	 2.5023
  0.9259 	 0.8889 	 -0.0001 	 -0.0000 	 0.9924
  0.0617 	 0.9259 	 0.0000 	 -0.0000 	 0.5434
  0.1235 	 0.9259 	 0.0002 	 -0.0000 	 1.7402
  0.1852 	 0.9259 	 0.0004 	 -0.0000 	 4.0901
  0.2469 	 0.9259 	 0.0007 	 -0.0001 	 7.5917
  0.3086 	 0.9259 	 0.0009 	 -0.0001 	 10.7544
  0.3704 	 0.9259 	 0.0009 	 -0.0001 	 11.2330
  0.4321 	 0.9259 	 0.0006 	 0.0000 	 7.6387
  0.4938 	 0.9259 	 0.0001 	 0.0001 	 2.0285
  0.5556 	 0.9259 	 -0.0005 	 0.0000 	 6.3278
  0.6173 	 0.9259 	 -0.0009 	 -0.0000 	 10.3955
  0.6790 	 0.9259 	 -0.0009 	 -0.0001 	 10.7777
  0.7407 	 0.9259 	 -0.0007 	 -0.0001 	 8.3432
  0.8025 	 0.9259 	 -0.0004 	 -0.0001 	 5.0539
  0.8642 	 0.9259 	 -0.0002 	 -0.0000 	 2.4630
  0.9259 	 0.9259 	 -0.0001 	 -0.0000 	 0.9977
  0.0617 	 0.9630 	 0.0001 	 0.0000 	 0.5922
  0.1235 	 0.9630 	 0.0002 	 -0.0000 	 1.9077
  0.1852 	 0.9630 	 0.0004 	 -0.0000 	 4.1587
  0.2469 	 0.9630 	 0.0007 	 -0.0000 	 7.0160
  0.3086 	 0.9630 	 0.0010 	 -0.0001 	 9.3706
  0.3704 	 0.9630 	 0.0010 	 -0.0001 	 9.5399
  0.4321 	 0.9630 	 0.0007 	 -0.0000 	 6.4096
  0.4938 	 0.9630 	 0.0001 	 0.0000 	 0.8948
  0.5556 	 0.9630 	 -0.0006 	 -0.0000 	 5.2927
  0.6173 	 0.9630 	 -0.0009 	 -0.0001 	 8.9184
  0.6790 	 0.9630 	 -0.0010 	 -0.0001 	 9.3458
  0.7407 	 0.9630 	 -0.0008 	 -0.0001 	 7.4563
  0.8025 	 0.9630 	 -0.0005 	 -0.0000 	 4.8189
  0.8642 	 0.9630 	 -0.0003 	 0.0000 	 2.5651
  0.9259 	 0.9630 	 -0.0001 	 0.0000 	 1.0980
 
