 x 	 y 	 u 	 v 	 m 
  0.8025 	 0.6296 	 0.0057 	 -0.0023 	 61.2069
  0.8642 	 0.6296 	 0.0046 	 -0.0038 	 60.2237
  0.9259 	 0.6296 	 0.0034 	 -0.0052 	 62.5621
  0.0617 	 0.6667 	 -0.0013 	 -0.0052 	 53.0629
  0.1235 	 0.6667 	 -0.0031 	 -0.0044 	 53.7075
  0.1852 	 0.6667 	 -0.0042 	 -0.0031 	 53.2674
  0.2469 	 0.6667 	 -0.0047 	 -0.0014 	 53.4602
  0.3086 	 0.6667 	 -0.0047 	 0.0009 	 55.1808
  0.3704 	 0.6667 	 -0.0040 	 0.0033 	 59.4437
  0.4321 	 0.6667 	 -0.0026 	 0.0043 	 53.1879
  0.4938 	 0.6667 	 -0.0005 	 0.0041 	 37.4311
  0.5556 	 0.6667 	 0.0020 	 0.0042 	 46.7487
  0.6173 	 0.6667 	 0.0036 	 0.0041 	 61.0592
  0.6790 	 0.6667 	 0.0046 	 0.0025 	 59.5874
  0.7407 	 0.6667 	 0.0049 	 -0.0000 	 54.0444
  0.8025 	 0.6667 	 0.0045 	 -0.0019 	 51.9245
  0.8642 	 0.6667 	 0.0038 	 -0.0032 	 50.7639
  0.9259 	 0.6667 	 0.0027 	 -0.0044 	 51.1590
  0.0617 	 0.7037 	 -0.0010 	 -0.0040 	 41.0454
  0.1235 	 0.7037 	 -0.0026 	 -0.0035 	 43.1627
  0.1852 	 0.7037 	 -0.0037 	 -0.0024 	 44.6644
  0.2469 	 0.7037 	 -0.0043 	 -0.0010 	 45.8344
  0.3086 	 0.7037 	 -0.0044 	 0.0011 	 46.9248
  0.3704 	 0.7037 	 -0.0039 	 0.0030 	 49.8970
  0.4321 	 0.7037 	 -0.0026 	 0.0030 	 39.8566
  0.4938 	 0.7037 	 -0.0004 	 0.0020 	 18.8068
  0.5556 	 0.7037 	 0.0019 	 0.0024 	 30.8710
  0.6173 	 0.7037 	 0.0037 	 0.0034 	 49.7722
  0.6790 	 0.7037 	 0.0044 	 0.0024 	 50.8285
  0.7407 	 0.7037 	 0.0045 	 0.0003 	 47.0418
  0.8025 	 0.7037 	 0.0041 	 -0.0014 	 45.0235
  0.8642 	 0.7037 	 0.0033 	 -0.0026 	 42.5968
  0.9259 	 0.7037 	 0.0022 	 -0.0035 	 41.3483
  0.0617 	 0.7407 	 -0.0008 	 -0.0031 	 31.2979
  0.1235 	 0.7407 	 -0.0021 	 -0.0027 	 34.0357
  0.1852 	 0.7407 	 -0.0031 	 -0.0019 	 37.1519
  0.2469 	 0.7407 	 -0.0039 	 -0.0008 	 41.1656
  0.3086 	 0.7407 	 -0.0043 	 0.0008 	 45.1625
  0.3704 	 0.7407 	 -0.0040 	 0.0025 	 47.2617
  0.4321 	 0.7407 	 -0.0031 	 0.0024 	 34.4477
  0.4938 	 0.7407 	 -0.0006 	 0.0010 	 6.1972
  0.5556 	 0.7407 	 0.0025 	 0.0016 	 24.2395
  0.6173 	 0.7407 	 0.0039 	 0.0028 	 45.6478
