 x 	 y 	 u 	 v 	 m 
  0.8642 	 0.8519 	 -0.0008 	 0.0020 	 21.8815
  0.9259 	 0.8519 	 -0.0004 	 0.0017 	 17.5707
  0.0617 	 0.8889 	 0.0003 	 0.0010 	 10.6785
  0.1235 	 0.8889 	 0.0008 	 0.0015 	 17.3554
  0.1852 	 0.8889 	 0.0012 	 0.0020 	 23.1719
  0.2469 	 0.8889 	 0.0011 	 0.0024 	 25.9987
  0.3086 	 0.8889 	 -0.0002 	 0.0026 	 26.0550
  0.3704 	 0.8889 	 -0.0036 	 0.0020 	 41.1456
  0.4321 	 0.8889 	 -0.0097 	 -0.0014 	 97.9128
  0.4938 	 0.8889 	 -0.0057 	 -0.0144 	 155.2256
  0.5556 	 0.8889 	 0.0115 	 -0.0067 	 133.3640
  0.6173 	 0.8889 	 0.0054 	 0.0003 	 54.2920
  0.6790 	 0.8889 	 0.0010 	 0.0024 	 25.5045
  0.7407 	 0.8889 	 -0.0010 	 0.0025 	 26.9300
  0.8025 	 0.8889 	 -0.0015 	 0.0022 	 27.0297
  0.8642 	 0.8889 	 -0.0013 	 0.0018 	 21.9815
  0.9259 	 0.8889 	 -0.0007 	 0.0014 	 15.4386
  0.0617 	 0.9259 	 0.0004 	 0.0007 	 7.4775
  0.1235 	 0.9259 	 0.0012 	 0.0011 	 15.9477
  0.1852 	 0.9259 	 0.0020 	 0.0017 	 25.7857
  0.2469 	 0.9259 	 0.0022 	 0.0026 	 33.6398
  0.3086 	 0.9259 	 0.0011 	 0.0037 	 38.5761
  0.3704 	 0.9259 	 -0.0030 	 0.0056 	 63.0052
  0.4321 	 0.9259 	 -0.0167 	 0.0089 	 189.1488
  0.4938 	 0.9259 	 -0.0114 	 -0.0415 	 430.1454
  0.5556 	 0.9259 	 0.0260 	 -0.0014 	 260.1076
  0.6173 	 0.9259 	 0.0064 	 0.0073 	 96.6703
  0.6790 	 0.9259 	 -0.0002 	 0.0046 	 46.1085
  0.7407 	 0.9259 	 -0.0022 	 0.0032 	 38.6446
  0.8025 	 0.9259 	 -0.0024 	 0.0022 	 32.6019
  0.8642 	 0.9259 	 -0.0018 	 0.0014 	 22.4590
  0.9259 	 0.9259 	 -0.0009 	 0.0009 	 12.9910
  0.0617 	 0.9630 	 0.0003 	 0.0002 	 4.1062
  0.1235 	 0.9630 	 0.0013 	 0.0005 	 13.5516
  0.1852 	 0.9630 	 0.0026 	 0.0009 	 27.8446
  0.2469 	 0.9630 	 0.0042 	 0.0021 	 46.7861
  0.3086 	 0.9630 	 0.0053 	 0.0038 	 65.6494
  0.3704 	 0.9630 	 0.0071 	 0.0063 	 95.4826
  0.4321 	 0.9630 	 0.0102 	 0.0130 	 165.5008
  0.4938 	 0.9630 	 0.0055 	 -0.0478 	 480.6673
  0.5556 	 0.9630 	 -0.0116 	 0.0008 	 116.4115
  0.6173 	 0.9630 	 -0.0080 	 0.0099 	 127.8963
  0.6790 	 0.9630 	 -0.0061 	 0.0051 	 79.5489
  0.7407 	 0.9630 	 -0.0049 	 0.0031 	 58.3201
  0.8025 	 0.9630 	 -0.0035 	 0.0015 	 38.1425
  0.8642 	 0.9630 	 -0.0020 	 0.0007 	 21.0356
  0.9259 	 0.9630 	 -0.0009 	 0.0004 	 9.9012
 
