 x 	 y 	 u 	 v 	 m 
  0.6790 	 0.9259 	 0.0017 	 -0.0001 	 16.5886
  0.7407 	 0.9259 	 0.0013 	 -0.0001 	 12.5814
  0.8025 	 0.9259 	 0.0008 	 -0.0001 	 7.5536
  0.8642 	 0.9259 	 0.0004 	 -0.0001 	 3.7123
  0.9259 	 0.9259 	 0.0001 	 -0.0000 	 1.4968
  0.0617 	 0.9630 	 -0.0001 	 -0.0000 	 0.9951
  0.1235 	 0.9630 	 -0.0003 	 -0.0000 	 2.9395
  0.1852 	 0.9630 	 -0.0007 	 -0.0000 	 6.6268
  0.2469 	 0.9630 	 -0.0012 	 -0.0000 	 12.2549
  0.3086 	 0.9630 	 -0.0018 	 0.0000 	 17.7464
  0.3704 	 0.9630 	 -0.0019 	 0.0000 	 19.4382
  0.4321 	 0.9630 	 -0.0014 	 0.0001 	 14.0181
  0.4938 	 0.9630 	 -0.0002 	 0.0001 	 2.5199
  0.5556 	 0.9630 	 0.0010 	 0.0000 	 10.3121
  0.6173 	 0.9630 	 0.0018 	 -0.0000 	 18.0469
  0.6790 	 0.9630 	 0.0019 	 -0.0000 	 18.7382
  0.7407 	 0.9630 	 0.0014 	 -0.0000 	 14.3057
  0.8025 	 0.9630 	 0.0009 	 -0.0000 	 8.6560
  0.8642 	 0.9630 	 0.0004 	 0.0000 	 4.2540
  0.9259 	 0.9630 	 0.0002 	 -0.0000 	 1.7764
 
